,Unit price,Quantity,Tax 5%,B,C,Naypyitaw,Yangon,Normal,Male,Fashion accessories,Food and beverages,Health and beauty,Home and lifestyle,Sports and travel,Credit card,Ewallet,2,3,11,12,13,14,15,16,17,18,19,20,RatingGroup
426,53.17,7,18.6095,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,high
427,20.87,3,3.1305,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,high
428,67.27,5,16.8175,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,medium
429,90.65,10,45.325,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,medium
430,69.08,2,6.908,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,medium
431,43.27,2,4.327,False,True,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,medium
432,23.46,6,7.038,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,medium
433,95.54,7,33.439,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,high
434,47.44,1,2.372,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,medium
435,99.24,9,44.658,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,high
436,82.93,4,16.586,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,high
437,33.99,6,10.197,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,high
438,17.04,4,3.408,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,medium
439,40.86,8,16.344,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,medium
440,17.44,5,4.36,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,high
441,88.43,8,35.372,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,low
442,89.21,9,40.1445,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,medium
443,12.78,1,0.639,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,high
444,19.1,7,6.685,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,high
445,19.15,1,0.9575,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,high
446,27.66,10,13.83,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,high
447,45.74,3,6.861,False,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,medium
448,27.07,1,1.3535,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,low
449,39.12,1,1.956,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,high
450,74.71,6,22.413,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,medium
451,22.01,6,6.603,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,high
452,63.61,5,15.9025,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,low
453,25.0,1,1.25,False,False,False,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,low
454,20.77,4,4.154,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,low
455,29.56,5,7.39,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,medium
456,77.4,9,34.83,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,low
457,79.39,10,39.695,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,medium
458,46.57,10,23.285,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,high
459,35.89,1,1.7945,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,high
460,40.52,5,10.13,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,low
461,73.05,10,36.525,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,high
462,73.95,4,14.79,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,medium
463,22.62,1,1.131,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,medium
464,51.34,5,12.835,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,high
465,54.55,10,27.275,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,medium
466,37.15,7,13.0025,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,high
467,37.02,6,11.106,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,low
468,21.58,1,1.079,False,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,medium
469,98.84,1,4.942,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,high
470,83.77,6,25.131,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,low
471,40.05,4,8.01,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,high
472,43.13,10,21.565,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,low
473,72.57,8,29.028,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,low
474,64.44,5,16.11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,medium
475,65.18,3,9.777,False,False,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,medium
476,33.26,5,8.315,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,low
477,84.07,4,16.814,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,low
478,34.37,10,17.185,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,medium
479,38.6,1,1.93,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,medium
480,65.97,8,26.388,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,high
481,32.8,10,16.4,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,medium
482,37.14,5,9.285,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,low
483,60.38,10,30.19,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,medium
484,36.98,10,18.49,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,medium
485,49.49,4,9.898,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,medium
486,41.09,10,20.545,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,medium
487,37.15,4,7.43,False,False,False,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,high
488,22.96,1,1.148,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,low
489,77.68,9,34.956,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,high
490,34.7,2,3.47,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,high
491,19.66,10,9.83,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,medium
492,25.32,8,10.128,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,high
493,12.12,10,6.06,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,high
494,99.89,2,9.989,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,medium
495,75.92,8,30.368,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,low
496,63.22,2,6.322,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,high
497,90.24,6,27.072,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,medium
498,98.13,1,4.9065,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,high
499,51.52,8,20.608,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,high
500,73.97,1,3.6985,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,low
501,31.9,1,1.595,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,high
502,69.4,2,6.94,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,high
503,93.31,2,9.331,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,medium
504,88.45,1,4.4225,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,high
505,24.18,8,9.672,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,high
506,48.5,3,7.275,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,medium
507,84.05,6,25.215,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,high
508,61.29,5,15.3225,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,medium
509,15.95,6,4.785,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,low
510,90.74,7,31.759,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,medium
511,42.91,5,10.7275,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,medium
512,54.28,7,18.998,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,high
513,99.55,7,34.8425,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,high
514,58.39,7,20.4365,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,high
515,51.47,1,2.5735,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,high
516,54.86,5,13.715,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,high
517,39.39,5,9.8475,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,high
518,34.73,2,3.473,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,high
519,71.92,5,17.98,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,low
520,45.71,3,6.8565,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,high
521,83.17,6,24.951,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,medium
522,37.44,6,11.232,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,medium
523,62.87,2,6.287,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,low
524,81.71,6,24.513,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,high
525,91.41,5,22.8525,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,medium
526,39.21,4,7.842,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,high
527,59.86,2,5.986,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,medium
528,54.36,10,27.18,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,medium
529,98.09,9,44.1405,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,high
530,25.43,6,7.629,False,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,medium
531,86.68,8,34.672,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,medium
532,22.95,10,11.475,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,high
533,16.31,9,7.3395,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,high
534,28.32,5,7.08,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,medium
535,16.67,7,5.8345,False,True,True,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,medium
536,73.96,1,3.698,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,low
537,97.94,1,4.897,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,medium
538,73.05,4,14.61,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,low
539,87.48,6,26.244,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,low
540,30.68,3,4.602,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,high
541,75.88,1,3.794,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,medium
542,20.18,4,4.036,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,low
543,18.77,6,5.631,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,low
544,71.2,1,3.56,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,high
545,38.81,4,7.762,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,low
546,29.42,10,14.71,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,high
547,60.95,9,27.4275,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,medium
548,51.54,5,12.885,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,low
549,66.06,6,19.818,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,medium
550,57.27,3,8.5905,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,medium
551,54.31,9,24.4395,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,high
552,58.24,9,26.208,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,high
553,22.21,6,6.663,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,high
554,19.32,7,6.762,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,medium
555,37.48,3,5.622,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,high
556,72.04,2,7.204,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,high
557,98.52,10,49.26,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,low
558,41.66,6,12.498,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,medium
559,72.42,3,10.863,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,high
560,21.58,9,9.711,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,medium
561,89.2,10,44.6,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,low
562,42.42,8,16.968,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,medium
563,74.51,6,22.353,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,low
564,99.25,2,9.925,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,high
565,81.21,10,40.605,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,medium
566,49.33,10,24.665,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,high
567,65.74,9,29.583,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,high
568,79.86,7,27.951,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,low
569,73.98,7,25.893,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,low
570,82.04,5,20.51,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,high
571,26.67,10,13.335,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,high
572,10.13,7,3.5455,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,high
573,72.39,2,7.239,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,high
574,85.91,5,21.4775,False,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,high
575,81.31,7,28.4585,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,medium
576,60.3,4,12.06,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,medium
577,31.77,4,6.354,False,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,medium
578,64.27,4,12.854,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,high
579,69.51,2,6.951,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,high
580,27.22,3,4.083,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,medium
581,77.68,4,15.536,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,high
582,92.98,2,9.298,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,high
583,18.08,4,3.616,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,high
584,63.06,3,9.459,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,medium
585,51.71,4,10.342,False,False,False,True,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,high
586,52.34,3,7.851,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,high
587,43.06,5,10.765,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,high
588,59.61,10,29.805,False,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,low
589,14.62,5,3.655,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,low
590,46.53,6,13.959,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,low
591,24.24,7,8.484,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,high
592,45.58,1,2.279,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,high
593,75.2,3,11.28,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,low
594,96.8,3,14.52,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,low
595,14.82,3,2.223,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,high
596,52.2,3,7.83,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,high
597,46.66,9,20.997,False,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,low
598,36.85,5,9.2125,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,high
599,70.32,2,7.032,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,high
600,83.08,1,4.154,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,medium
601,64.99,1,3.2495,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,low
602,77.56,10,38.78,False,True,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,medium
603,54.51,6,16.353,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,high
604,51.89,7,18.1615,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,low
605,31.75,4,6.35,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,high
606,53.65,7,18.7775,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,low
607,49.79,4,9.958,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,medium
608,30.61,1,1.5305,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,low
609,57.89,2,5.789,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,high
610,28.96,1,1.448,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,medium
611,98.97,9,44.5365,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,medium
612,93.22,3,13.983,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,medium
613,80.93,1,4.0465,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,high
614,67.45,10,33.725,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,low
615,38.72,9,17.424,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,low
616,72.6,6,21.78,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,medium
617,87.91,5,21.9775,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,low
618,98.53,6,29.559,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,low
619,43.46,6,13.038,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,high
620,71.68,3,10.752,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,high
621,91.61,1,4.5805,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,high
622,94.59,7,33.1065,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,low
623,83.25,10,41.625,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,low
624,91.35,1,4.5675,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,medium
625,78.88,2,7.888,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,high
626,60.87,2,6.087,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,high
627,82.58,10,41.29,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,low
628,53.3,3,7.995,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,medium
629,12.09,1,0.6045,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,high
630,64.19,10,32.095,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,medium
631,78.31,3,11.7465,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,low
632,83.77,2,8.377,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,medium
633,99.7,3,14.955,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,low
634,79.91,3,11.9865,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,low
635,66.47,10,33.235,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,low
636,28.95,7,10.1325,False,False,False,True,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,medium
637,46.2,1,2.31,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,medium
638,17.63,5,4.4075,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,high
639,52.42,3,7.863,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,medium
